"PASSENGERS","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","YEAR",
149.00,"YX","Republic Airline",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
154.00,"MQ","Envoy Air",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
154.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",14120,"PIR","Pierre, SD","SD",2019,
155.00,"G4","Allegiant Air",16133,"YNG","Youngstown/Warren, OH","OH",11775,"FSD","Sioux Falls, SD","SD",2019,
156.00,"SY","Sun Country Airlines d/b/a MN Airlines",10590,"IFP","Bullhead City, AZ","AZ",10141,"ABR","Aberdeen, SD","SD",2019,
156.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",16133,"YNG","Youngstown/Warren, OH","OH",2019,
157.00,"SY","Sun Country Airlines d/b/a MN Airlines",10590,"IFP","Bullhead City, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
159.00,"SY","Sun Country Airlines d/b/a MN Airlines",10141,"ABR","Aberdeen, SD","SD",10590,"IFP","Bullhead City, AZ","AZ",2019,
162.00,"ZW","Air Wisconsin Airlines Corp",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
163.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",14120,"PIR","Pierre, SD","SD",2019,
166.00,"UA","United Air Lines Inc.",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
167.00,"G7","GoJet Airlines LLC d/b/a United Express",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
170.00,"SY","Sun Country Airlines d/b/a MN Airlines",10590,"IFP","Bullhead City, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
174.00,"SY","Sun Country Airlines d/b/a MN Airlines",11775,"FSD","Sioux Falls, SD","SD",10590,"IFP","Bullhead City, AZ","AZ",2019,
174.00,"YX","Republic Airline",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
174.00,"UA","United Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",14747,"SEA","Seattle, WA","WA",2019,
174.00,"SY","Sun Country Airlines d/b/a MN Airlines",10590,"IFP","Bullhead City, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
175.00,"9E","Endeavor Air Inc.",13487,"MSP","Minneapolis, MN","MN",14457,"RAP","Rapid City, SD","SD",2019,
175.00,"ZW","Air Wisconsin Airlines Corp",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
176.00,"SY","Sun Country Airlines d/b/a MN Airlines",10590,"IFP","Bullhead City, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
176.00,"SY","Sun Country Airlines d/b/a MN Airlines",11775,"FSD","Sioux Falls, SD","SD",10590,"IFP","Bullhead City, AZ","AZ",2019,
176.00,"SY","Sun Country Airlines d/b/a MN Airlines",10590,"IFP","Bullhead City, AZ","AZ",10141,"ABR","Aberdeen, SD","SD",2019,
177.00,"SY","Sun Country Airlines d/b/a MN Airlines",10590,"IFP","Bullhead City, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
179.00,"AA","American Airlines Inc.",11278,"DCA","Washington, DC","VA",11775,"FSD","Sioux Falls, SD","SD",2019,
183.00,"YV","Mesa Airlines Inc.",14457,"RAP","Rapid City, SD","SD",12266,"IAH","Houston, TX","TX",2019,
183.00,"YX","Republic Airline",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
183.00,"AA","American Airlines Inc.",11278,"DCA","Washington, DC","VA",11775,"FSD","Sioux Falls, SD","SD",2019,
184.00,"AA","American Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11278,"DCA","Washington, DC","VA",2019,
184.00,"G7","GoJet Airlines LLC d/b/a United Express",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
185.00,"AA","American Airlines Inc.",11278,"DCA","Washington, DC","VA",11775,"FSD","Sioux Falls, SD","SD",2019,
185.00,"AA","American Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11278,"DCA","Washington, DC","VA",2019,
186.00,"ZW","Air Wisconsin Airlines Corp",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
186.00,"AA","American Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11278,"DCA","Washington, DC","VA",2019,
187.00,"YX","Republic Airline",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
192.00,"UA","United Air Lines Inc.",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
192.00,"ZW","Air Wisconsin Airlines Corp",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
195.00,"9E","Endeavor Air Inc.",10397,"ATL","Atlanta, GA","GA",11775,"FSD","Sioux Falls, SD","SD",2019,
196.00,"ZW","Air Wisconsin Airlines Corp",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
198.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
201.00,"9E","Endeavor Air Inc.",14457,"RAP","Rapid City, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
202.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
202.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14771,"SFO","San Francisco, CA","CA",2019,
205.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
208.00,"YX","Republic Airline",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
210.00,"YV","Mesa Airlines Inc.",12266,"IAH","Houston, TX","TX",14457,"RAP","Rapid City, SD","SD",2019,
214.00,"9E","Endeavor Air Inc.",11775,"FSD","Sioux Falls, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
217.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",12892,"LAX","Los Angeles, CA","CA",2019,
221.00,"OH","PSA Airlines Inc.",11057,"CLT","Charlotte, NC","NC",14457,"RAP","Rapid City, SD","SD",2019,
224.00,"G4","Allegiant Air",11982,"GRK","Killeen, TX","TX",11775,"FSD","Sioux Falls, SD","SD",2019,
226.00,"YX","Republic Airline",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
227.00,"9E","Endeavor Air Inc.",10397,"ATL","Atlanta, GA","GA",14457,"RAP","Rapid City, SD","SD",2019,
238.00,"OO","SkyWest Airlines Inc.",12892,"LAX","Los Angeles, CA","CA",14457,"RAP","Rapid City, SD","SD",2019,
239.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
241.00,"YV","Mesa Airlines Inc.",14457,"RAP","Rapid City, SD","SD",12266,"IAH","Houston, TX","TX",2019,
245.00,"9E","Endeavor Air Inc.",14457,"RAP","Rapid City, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
254.00,"9E","Endeavor Air Inc.",14457,"RAP","Rapid City, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
261.00,"9E","Endeavor Air Inc.",10397,"ATL","Atlanta, GA","GA",14457,"RAP","Rapid City, SD","SD",2019,
263.00,"G7","GoJet Airlines LLC d/b/a United Express",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
274.00,"YV","Mesa Airlines Inc.",14457,"RAP","Rapid City, SD","SD",12266,"IAH","Houston, TX","TX",2019,
275.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
277.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
278.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
281.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",11618,"EWR","Newark, NJ","NJ",2019,
282.00,"OO","SkyWest Airlines Inc.",14771,"SFO","San Francisco, CA","CA",14457,"RAP","Rapid City, SD","SD",2019,
282.00,"YX","Republic Airline",11618,"EWR","Newark, NJ","NJ",14457,"RAP","Rapid City, SD","SD",2019,
283.00,"YV","Mesa Airlines Inc.",12266,"IAH","Houston, TX","TX",14457,"RAP","Rapid City, SD","SD",2019,
284.00,"YV","Mesa Airlines Inc.",12266,"IAH","Houston, TX","TX",14457,"RAP","Rapid City, SD","SD",2019,
299.00,"YX","Republic Airline",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
307.00,"9E","Endeavor Air Inc.",14457,"RAP","Rapid City, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
312.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
313.00,"YX","Republic Airline",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
317.00,"ZW","Air Wisconsin Airlines Corp",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
317.00,"9E","Endeavor Air Inc.",10397,"ATL","Atlanta, GA","GA",14457,"RAP","Rapid City, SD","SD",2019,
318.00,"G7","GoJet Airlines LLC d/b/a United Express",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
321.00,"YX","Republic Airline",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
340.00,"G7","GoJet Airlines LLC d/b/a United Express",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
344.00,"G4","Allegiant Air",14112,"PIE","St. Petersburg, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
346.00,"YX","Republic Airline",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
348.00,"G7","GoJet Airlines LLC d/b/a United Express",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
350.00,"YX","Republic Airline",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
351.00,"ZW","Air Wisconsin Airlines Corp",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
354.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
355.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
357.00,"ZW","Air Wisconsin Airlines Corp",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
364.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",10409,"ATY","Watertown, SD","SD",2019,
366.00,"G7","GoJet Airlines LLC d/b/a United Express",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
371.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
379.00,"OO","SkyWest Airlines Inc.",12892,"LAX","Los Angeles, CA","CA",14457,"RAP","Rapid City, SD","SD",2019,
406.00,"UA","United Air Lines Inc.",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
407.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
408.00,"YX","Republic Airline",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
408.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",10409,"ATY","Watertown, SD","SD",2019,
413.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",12892,"LAX","Los Angeles, CA","CA",2019,
416.00,"G7","GoJet Airlines LLC d/b/a United Express",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
417.00,"9E","Endeavor Air Inc.",11775,"FSD","Sioux Falls, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
418.00,"9E","Endeavor Air Inc.",13487,"MSP","Minneapolis, MN","MN",11775,"FSD","Sioux Falls, SD","SD",2019,
419.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
423.00,"YX","Republic Airline",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
428.00,"ZW","Air Wisconsin Airlines Corp",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
434.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
436.00,"YX","Republic Airline",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
439.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14112,"PIE","St. Petersburg, FL","FL",2019,
440.00,"YX","Republic Airline",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
444.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12892,"LAX","Los Angeles, CA","CA",2019,
452.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14112,"PIE","St. Petersburg, FL","FL",2019,
461.00,"OO","SkyWest Airlines Inc.",12892,"LAX","Los Angeles, CA","CA",14457,"RAP","Rapid City, SD","SD",2019,
462.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
463.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14771,"SFO","San Francisco, CA","CA",2019,
466.00,"OH","PSA Airlines Inc.",11057,"CLT","Charlotte, NC","NC",14457,"RAP","Rapid City, SD","SD",2019,
466.00,"G4","Allegiant Air",14112,"PIE","St. Petersburg, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
473.00,"ZW","Air Wisconsin Airlines Corp",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
477.00,"G7","GoJet Airlines LLC d/b/a United Express",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
485.00,"G4","Allegiant Air",12892,"LAX","Los Angeles, CA","CA",11775,"FSD","Sioux Falls, SD","SD",2019,
487.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
488.00,"YX","Republic Airline",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
490.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
491.00,"ZW","Air Wisconsin Airlines Corp",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
492.00,"OO","SkyWest Airlines Inc.",14771,"SFO","San Francisco, CA","CA",14457,"RAP","Rapid City, SD","SD",2019,
500.00,"OH","PSA Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11057,"CLT","Charlotte, NC","NC",2019,
500.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
508.00,"UA","United Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
508.00,"G7","GoJet Airlines LLC d/b/a United Express",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
511.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",12892,"LAX","Los Angeles, CA","CA",2019,
516.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
531.00,"G7","GoJet Airlines LLC d/b/a United Express",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
532.00,"OO","SkyWest Airlines Inc.",14771,"SFO","San Francisco, CA","CA",14457,"RAP","Rapid City, SD","SD",2019,
534.00,"G4","Allegiant Air",14082,"PGD","Punta Gorda, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
535.00,"YX","Republic Airline",11618,"EWR","Newark, NJ","NJ",14457,"RAP","Rapid City, SD","SD",2019,
544.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",11292,"DEN","Denver, CO","CO",2019,
546.00,"ZW","Air Wisconsin Airlines Corp",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
548.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",10409,"ATY","Watertown, SD","SD",2019,
550.00,"G7","GoJet Airlines LLC d/b/a United Express",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
552.00,"G7","GoJet Airlines LLC d/b/a United Express",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
553.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14761,"SFB","Sanford, FL","FL",2019,
553.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
556.00,"G7","GoJet Airlines LLC d/b/a United Express",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
560.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14771,"SFO","San Francisco, CA","CA",2019,
563.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",11618,"EWR","Newark, NJ","NJ",2019,
563.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",10409,"ATY","Watertown, SD","SD",2019,
580.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",10409,"ATY","Watertown, SD","SD",2019,
587.00,"G4","Allegiant Air",14761,"SFB","Sanford, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
597.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
608.00,"YX","Republic Airline",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
608.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
613.00,"YX","Republic Airline",11618,"EWR","Newark, NJ","NJ",14457,"RAP","Rapid City, SD","SD",2019,
627.00,"EV","ExpressJet Airlines LLC",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
635.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
638.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
641.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14082,"PGD","Punta Gorda, FL","FL",2019,
646.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",11618,"EWR","Newark, NJ","NJ",2019,
664.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
664.00,"EV","ExpressJet Airlines LLC",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
668.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
678.00,"YX","Republic Airline",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
686.00,"EV","ExpressJet Airlines LLC",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
687.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
702.00,"G7","GoJet Airlines LLC d/b/a United Express",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
703.00,"ZW","Air Wisconsin Airlines Corp",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
707.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
713.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
717.00,"ZW","Air Wisconsin Airlines Corp",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
720.00,"YX","Republic Airline",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
730.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
739.00,"OH","PSA Airlines Inc.",11057,"CLT","Charlotte, NC","NC",14457,"RAP","Rapid City, SD","SD",2019,
742.00,"EV","ExpressJet Airlines LLC",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
743.00,"OH","PSA Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11057,"CLT","Charlotte, NC","NC",2019,
751.00,"ZW","Air Wisconsin Airlines Corp",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
767.00,"G4","Allegiant Air",14112,"PIE","St. Petersburg, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
773.00,"G7","GoJet Airlines LLC d/b/a United Express",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
776.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
782.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
784.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14120,"PIR","Pierre, SD","SD",2019,
788.00,"OO","SkyWest Airlines Inc.",14120,"PIR","Pierre, SD","SD",11292,"DEN","Denver, CO","CO",2019,
789.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
795.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",11292,"DEN","Denver, CO","CO",2019,
802.00,"YX","Republic Airline",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
855.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
862.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
871.00,"ZW","Air Wisconsin Airlines Corp",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
881.00,"OO","SkyWest Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
888.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",11292,"DEN","Denver, CO","CO",2019,
890.00,"YX","Republic Airline",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
900.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
903.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
912.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",11292,"DEN","Denver, CO","CO",2019,
917.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",10409,"ATY","Watertown, SD","SD",2019,
917.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",10409,"ATY","Watertown, SD","SD",2019,
918.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
934.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14112,"PIE","St. Petersburg, FL","FL",2019,
935.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",11292,"DEN","Denver, CO","CO",2019,
935.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",10409,"ATY","Watertown, SD","SD",2019,
937.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
941.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",14457,"RAP","Rapid City, SD","SD",2019,
946.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
960.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
964.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",14457,"RAP","Rapid City, SD","SD",2019,
964.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
971.00,"G4","Allegiant Air",14112,"PIE","St. Petersburg, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
977.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14761,"SFB","Sanford, FL","FL",2019,
987.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
991.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1001.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
1006.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14112,"PIE","St. Petersburg, FL","FL",2019,
1014.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1015.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",14457,"RAP","Rapid City, SD","SD",2019,
1019.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
1022.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",14457,"RAP","Rapid City, SD","SD",2019,
1030.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1033.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",14457,"RAP","Rapid City, SD","SD",2019,
1033.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",10409,"ATY","Watertown, SD","SD",2019,
1034.00,"OO","SkyWest Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
1036.00,"OO","SkyWest Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
1038.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
1038.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
